,id,category,title,comment_count,upvote_count,view_count,share_count,username,following,Name,posted_n_days_ago,popularity_score,genre,targeted_audience,post_description,tags,scaled_view_count,scaled_upvote_count,scaled_share_count,scaled_comment_count,scaled_popularity_score,recency_factor,trending_score
1336,526,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,1,0,kinha,False,Sachin Kinha,348,0.0,Documentary/Inspirational,General Audience,Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'documentary/inspirational', 'theme not explicitly found.', 'general audience', 'kinha']",0.002127659574468085,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0009248308236298238
1337,527,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,1,2,0,kinha,False,Sachin Kinha,348,0.0,Humorous storytelling,"Young adults, Romantic comedy fans, Viewers interested in relationship dynamics, Individuals seeking comedic content",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'humorous storytelling', 'theme not explicitly found.', 'young adults', 'romantic comedy fans', 'viewers interested in relationship dynamics', 'individuals seeking comedic content', 'kinha']",0.00425531914893617,0.016666666666666666,0.0,0.0,0.0,0.0028653295128939827,0.004896462029303582
1338,528,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,1,0,0,0,kinha,False,Sachin Kinha,348,0.0,Inspirational,"Individuals seeking personal growth, Motivational content seekers, Students of philosophy and self-help",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'inspirational', 'theme not explicitly found.', 'individuals seeking personal growth', 'motivational content seekers', 'students of philosophy and self-help', 'kinha']",0.0,0.0,0.0,0.05555555555555555,0.0,0.0028653295128939827,0.005842088506844954
1339,530,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,0,0,kinha,False,Sachin Kinha,347,0.0,motivational narrative,"young adults, motivational speaker enthusiasts, individuals seeking self-improvement, those facing criticism or negativity",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'motivational narrative', 'theme not explicitly found.', 'young adults', 'motivational speaker enthusiasts', 'individuals seeking self-improvement', 'those facing criticism or negativity', 'kinha']",0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.00028735632183908046
1340,531,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,1,0,kinha,False,Sachin Kinha,347,0.0,Documentary/Inspirational,"men facing mental health challenges, mental health advocates, friends and families looking for support strategies",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'documentary/inspirational', 'theme not explicitly found.', 'men facing mental health challenges', 'mental health advocates', 'friends and families looking for support strategies', 'kinha']",0.002127659574468085,0.0,0.0,0.0,0.0,0.0028735632183908046,0.000925654194179506
1341,532,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,0,0,kinha,False,Sachin Kinha,347,0.0,Motivational/Inspirational,"Individuals seeking personal growth, Listeners interested in mindfulness, Those exploring emotional expression",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'motivational/inspirational', 'theme not explicitly found.', 'individuals seeking personal growth', 'listeners interested in mindfulness', 'those exploring emotional expression', 'kinha']",0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.00028735632183908046
1342,533,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,1,0,1,0,kinha,False,Sachin Kinha,347,0.0,Motivational,"Individuals seeking motivation, People facing life decisions, Those interested in personal development",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'motivational', 'theme not explicitly found.', 'individuals seeking motivation', 'people facing life decisions', 'those interested in personal development', 'kinha']",0.002127659574468085,0.0,0.0,0.05555555555555555,0.0,0.0028735632183908046,0.006481209749735062
1343,534,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,0,0,kinha,False,Sachin Kinha,347,0.0,Motivational/Inspirational,General Audience,"The overarching theme revolves around breaking free from traditional expectations to pursue personal success and financial independence. It emphasizes growth, legacy, and the generational shift in values, aiming to inspire viewers to challenge societal norms and strive for more.","['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'motivational/inspirational', 'the overarching theme revolves around breaking free from traditional expectations to pursue personal success and financial independence. it emphasizes growth', 'legacy', 'and the generational shift in values', 'aiming to inspire viewers to challenge societal norms and strive for more.', 'general audience', 'kinha']",0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.00028735632183908046
1344,535,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,0,0,kinha,False,Sachin Kinha,347,0.0,Inspirational Narrative,"Individuals seeking motivation, Those interested in personal growth stories, Family-oriented viewers",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'inspirational narrative', 'theme not explicitly found.', 'individuals seeking motivation', 'those interested in personal growth stories', 'family-oriented viewers', 'kinha']",0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.00028735632183908046
1345,536,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,0,0,kinha,False,Sachin Kinha,347,0.0,Motivational / Documentary,"self-improvement enthusiasts, students of philosophy, mental health advocates, general public seeking inspiration",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'motivational / documentary', 'theme not explicitly found.', 'self-improvement enthusiasts', 'students of philosophy', 'mental health advocates', 'general public seeking inspiration', 'kinha']",0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.00028735632183908046
1346,537,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,0,2,0,kinha,False,Sachin Kinha,347,0.0,narrative visual art,"individuals seeking relationship insight, couples looking for appreciation guidance, emotionally reflective persons, audiences interested in visual storytelling",Theme not explicitly found.,"['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'narrative visual art', 'theme not explicitly found.', 'individuals seeking relationship insight', 'couples looking for appreciation guidance', 'emotionally reflective persons', 'audiences interested in visual storytelling', 'kinha']",0.00425531914893617,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0015639520665199315
1347,538,"['E/ACC', 210, 'Accelerate human abundance']",UntitledVideo,0,1,5,0,kinha,False,Sachin Kinha,347,0.0,Inspirational/Documentary,General Audience,"Overall Theme and Message
The overarching theme centers on hope, transformation, and the capacity for change within individuals. Through varied visual storytelling, the video illustrates that current circumstances do not define future potential. Each frame acts as a visual representation of the powerful sentiments expressed in the audio narration.

### Details on Human Presence and Interaction
1. **Visible Faces**: The video features one clear human face during the industrial segment, symbolizing individual struggle and effort. 
2. **Genders of Individuals**: The main speaker appears to b","['sachin kinha', 'e/acc', '210', 'accelerate human abundance', 'inspirational/documentary', 'overall theme and message\nthe overarching theme centers on hope', 'transformation', 'and the capacity for change within individuals. through varied visual storytelling', 'the video illustrates that current circumstances do not define future potential. each frame acts as a visual representation of the powerful sentiments expressed in the audio narration.\n\n### details on human presence and interaction\n1. **visible faces**: the video features one clear human face during the industrial segment', 'symbolizing individual struggle and effort. \n2. **genders of individuals**: the main speaker appears to b', 'general audience', 'kinha']",0.010638297872340425,0.016666666666666666,0.0,0.0,0.0,0.0028735632183908046,0.0068121790168745415
